"","Date","Site_id","pH","EC_uScm","DOC_mgL","NO2_NO3_ugL","DN_mgL","NH4_ugL","PO4_ugL","SO4_ugL","Mn_ugL","Na_ugL","Cl_ugL","Ca_ugL","P_ugL","Si_ugL","Mg_ugL","K_ugL","Fe_ugL","Hg_ugL","d18O","d2H","DIC_mgL","pCO2_uatm","CH4_ugL","CO2_mgL","dexcess","pH_MW","WT_MW","DIC_mgL_MW","CO2_mgL_MW","CH4_ugL_MW","Date_MW","row_id"
"65",2021-10-12,"DC1",5.08,29.44,33.7,159.82,1.01,183.61,14.78,625.912,25.7246433585132,1288.71338305208,1425.1,1276.79710700761,37.6102019337033,2695.09077051181,258.379991599444,1396.95481673752,960.613229756408,0.0070540141584962,-12.2618135953984,-87.4533940602662,1.6060578717709,2101.98561894623,2.76836345422915,1.54750655583867,10.641114702921,5.08,6,1.6060578717709,1.54780728689455,2.76836345422915,2021-10-12,69
"66",2021-10-25,"DC1",5.06,29.67,29,256.29,1.06,241.64,18.62,695.825,22.6355950998842,1137.20492668461,1277.27,1056.62254800509,30.8182201693146,2419.21415700656,249.654648049548,1263.65978879729,755.776235038296,0.00786129656253301,-12.9358241085708,-92.7802911084711,1.1883493648871,1357.62808659759,1.55659086047008,1.15070359978874,10.7063017600953,5.06,4,1.1883493648871,1.14912062861116,1.55659086047008,2021-10-25,70
"67",2021-11-10,"DC1",5.19,27.33,23.8,351.31,0.97,282.62,18.8,853.131,18.4431701452532,1134.40507905367,1311.39999999999,943.484598908504,28.8537714576764,2611.32896693902,221.905930485559,1074.08121151644,641.203974832253,0.00459548043986167,-13.1776166192134,-94.4145067436108,1.64919346568948,1834.08170004128,1.44911891491623,1.58032312315767,11.0064262100964,5.19,2,1.64919346568948,1.58032312315767,1.44911891491623,2021-11-10,71
"68",2021-11-24,"DC1",5.28,26.67,22.1,288.79,0.81,289.2,18.95,964.066,17.5668287117058,1237.98529257075,1353.66,1037.99634846204,284.615094526999,3179.18060677512,297.432173318179,886.790877499022,583.822817013533,0.00496233239270637,-13.3463208312981,-95.4716362874384,3.74410219281,4055.44954097215,NA,3.74369054192955,11.2989303629464,5.28,0.254244048675182,3.74406569800576,3.56245537938754,NA,2021-11-24,72
"69",2021-12-15,"DC1",5.45,25.99,14.5,291.85,0.78,290.06,17.5,974.257,15.321377510862,1296.27943331787,1334.29,979.784578984868,29.5113611157646,4067.67666023288,389.93861521925,920.072210111233,579.611401617664,0.00333473041822952,-12.9696105214064,-93.4629382626018,1.78348212084839,1917.89912300707,NA,1.65254379447964,10.2939459086494,5.45,0.257588039743074,1.78348212084839,1.65848061795327,NA,2021-12-15,73
"70",2022-04-05,"DC1",5.55,28.92,12.6,252.47,0.78,307.21,8.41,1136.9,13,2200,1510.31,1500,24,7000,590,1400,750,0.0041,-12.8728082844033,-93.7556231420574,2.18824143923322,2309.31092159644,NA,1.98980091665342,9.226843133169,5.55,0.260932030810966,2.18824143923322,1.99862305980702,NA,2022-04-05,74
"71",2022-04-19,"DC1",5.3,33.41,24.3,399.55,1.49,598.91,14.93,930.948,22,1600,1590.91,1500,36,5500,560,2400,990,0.0087,-14.2855143686882,-103.837776556252,3.35589626161584,3636.40401132325,NA,3.35552726619592,10.4463383932536,5.3,0.264276021878858,3.35586355076266,3.18576492959738,NA,2022-04-19,75
"72",2022-04-21,"DC1",5.13,32.64,23.2,459.52,1.46,564.03,22.23,832.705,24,1500,1440.18,1300,50,5200,520,2900,880,0.0083,-14.7110874717397,-107.006021684372,3.01358644269007,3279.79707286062,NA,3.01325482386896,10.6826780895456,5.13,0.374989021473186,3.01355706842579,2.90815817487513,NA,2022-04-21,76
"73",2022-04-26,"DC1",5.11,30.36,21,860.03,2.02,563.58,31.32,NA,22,1400,NA,1000,57,3900,450,2700,560,0.0064,-14.8878475673164,-108.351467953153,1.44482736102923,1618.15117813272,NA,1.39426816346862,10.7513125853782,5.11,0.843239362137081,1.44482736102923,1.39584838589312,NA,2022-04-26,77
"74",2022-04-29,"DC1",5.25,31.18,16.7,1004.33,1.83,518.75,23.24,871.754,21,1800,1201.62999999999,1300,43,4700,530,2400,520,0.0049,NA,NA,1.66323149699876,1838.34155967518,NA,1.58399360014935,NA,5.25,1.31148970280098,1.66323149699876,1.58544962856362,NA,2022-04-29,78
"75",2022-05-03,"DC1",5.27,31.12,16.2,895.59,1.73,517.07,19.2,831.58,21,1600,1178.51,1300,40,4500,530,2400,480,0.0054,NA,NA,1.32723807092691,1525.97171635515,NA,1.32709055374875,NA,5.27,1.77974004346487,1.32722513396871,1.26155533923055,NA,2022-05-03,79
"76",2022-05-06,"DC1",5.33,29.7,15.6,800.36,1.58,442.57,18.11,839.168,18,1600,1167.37,1200,35,4300,500,2100,390,0.0053,NA,NA,1.21592302621501,1331.13348537552,NA,1.14696146136841,NA,5.33,5,1.21592302621501,1.14151883185611,NA,2022-05-06,80
"77",2022-05-09,"DC1",5.31,31.6,16.1,798.88,1.5,344.86,19.55,982.929,18,1800,1252,1600,39,4500,550,2200,420,0.005,-13.8433521175324,-100.196342345529,1.24743578185219,1937.39466388944,NA,1.24728906880007,10.5504745947302,5.31,10.0507026497403,1.24742362274907,1.16551981159334,NA,2022-05-09,81
"78",2022-05-16,"DC1",5.31,29.96,17.1,667.87,1.17,170.22,13.7,1047.35,17,1800,1314.82,1600,39,3700,550,2100,500,0.0066,-13.5257839373238,-98.3208034984715,1.08362052077192,1496.89536640638,NA,1.01472853668313,9.88546800011889,5.31,11.4067271228898,1.08362052077192,1.0104844943273,NA,2022-05-16,82
"79",2022-05-23,"DC1",5.36,26.47,17.2,271.8,0.69,47.88,9.44,931.903,13,2100,1183.28,1400,30,790,570,2000,540,0.0057,-13.2925335454596,-96.8733123850667,1.06262012308254,1318.43195243995,NA,0.992239489338383,9.46695597861012,5.36,12.7627515960392,1.06262012308254,0.980705273325341,NA,2022-05-23,83
"80",2022-06-10,"DC1",5.44,24.65,21.3,13.33,0.46,24.49,7.97,815.585,11,2200,1012.08999999999,1600,30,490,570,1700,740,0.0056,-12.9457645681224,-94.4425304437787,1.3734393961807,2440.53080687152,NA,1.37327367980718,9.1235861012005,5.44,14.1187760691887,1.37342600888534,1.24499682443269,NA,2022-06-10,84
"81",2022-06-21,"DC1",5.21,27.8,27.1,81.3,0.65,39.59,9.85,669.428,25,2300,974.005,1800,36,3200,620,2200,890,0.0087,-13.3014593651627,-97.9496174938665,1.69263205376389,2588.76407422104,2.12006550345413,1.60093224766549,8.4620574274351,5.21,14.3979559965486,1.69263205376389,1.59515720165916,2.12006550345413,2022-06-21,85
"82",2022-07-05,"DC1",5.52,24.49,28.7,13.23,0.67,24.94,11.79,443.046,29,2300,884.944,1900,63,1300,690,1300,1500,0.0099,-12.6069650566729,-91.8221112051664,1.96143714418794,3335.12704444702,13.8228270825209,1.73605329624434,9.0336092482168,5.52,14.6771359239084,1.96143714418794,1.74295945696018,13.8228270825209,2022-07-05,86
"83",2022-07-20,"DC1",5.3,24.34,30.6,27.45,0.69,31.94,12.95,536.192,33,2000,634.75,1900,49,4500,610,2000,1100,0.0097,-12.615740181809,-91.7765044280782,1.42592700310879,2286.00778260354,13.6108205321755,1.32859907579994,9.14941702639379,5.3,14.9563158512683,1.42592700310879,1.32525381872984,13.6108205321755,2022-07-20,87
"84",2022-08-04,"DC1",5.54,24.75,28.2,11.32,0.59,18.95,7.58,482.589,26,2400,745.246,2200,32,5400,720,1500,1200,0.0056,-12.7862103751231,-92.6563575784026,1.35663891427023,2497.8292163028,24.7411644253096,1.35647412819075,9.6333254225822,5.54,15.2354957786281,1.35662569073384,1.19774695669033,24.7411644253097,2022-08-04,88
"85",2022-09-01,"DC1",5.72,23.14,21.5,9.22,0.43,18.59,3.78,601.333,12,2400,876.924,1800,19,5200,630,1100,940,0.0037,-12.6601151007387,-92.062597411428,1.44062728149135,1865.34292959809,28.4724797113889,1.2226175176947,9.2183233944816,5.72,13.2533136608042,1.44062728149135,1.20741443591829,28.4724797113889,2022-09-01,89
"86",2022-09-12,"DC1",5.82,22.29,18.1,8.37,0.39,15.51,3.88,678.33,7.9,2300,920.665999999999,1600,17,4500,580,1000,790,0.0037,-12.7242527559243,-92.5731755842312,1.49942839502161,1883.66650041835,18.4657705350854,1.22318565110713,9.22084646316321,5.82,11.2711315429802,1.49942839502161,1.21573786830769,18.4657705350854,2022-09-12,90
"87",2022-09-26,"DC1",5.62,26.99,22.4,113.81,0.57,23.61,3.14,722.005,19,2400,1267.13999999999,2000,18,6500,700,1600,1000,0.0057,-12.5695666312814,-90.6988897117769,1.61704638388247,2446.60447132778,13.8652283925899,1.61685714566473,9.8576433384743,5.62,9.28894942515628,1.61703062208213,1.41726115299966,13.86522839259,2022-09-26,91
"88",2022-10-12,"DC1",5.59,27.81,21.4,188.76,0.61,41.95,2.98,818.374,21,2300,1220.27,1900,15,6700,700,1600,1100,0.0038,-12.4648810573735,-89.9840567964254,1.80185168489761,2194.59093162084,10.5579262072015,1.80164927485567,9.73499166256259,5.59,3.28774909786667,1.80183412174866,1.61847351558927,10.5579262072016,2022-10-12,92
"89",2022-10-24,"DC1",5.74,26.65,16.8,198.02,0.57,45.37,2.37,905.421999999999,17,2100,1085.63999999999,1700,12,6300,640,1300,670,0.0039,-12.5877552470866,-90.9411801525866,NA,NA,NA,NA,9.7608618241062,NA,NA,NA,NA,NA,NA,93
"90",2022-11-08,"DC1",5.64,28.13,20.1,214.21,0.68,88.84,3.3,908.88,21,2300,1071.37,1900,24,6600,680,1600,860,0.0036,-12.566065889158,-90.1875656408256,NA,NA,NA,NA,10.3409614724384,NA,NA,NA,NA,NA,NA,94
"91",2022-11-23,"DC1",5.69,28.88,12.5,302.07,0.62,67.12,3.19,1047.67999999999,19,2200,1008.99999999999,1900,11,6500,690,1100,660,NA,-12.5607410124039,-91.4294006073027,NA,NA,NA,NA,9.05652749192852,NA,NA,NA,NA,NA,NA,95
"92",2022-12-14,"DC1",5.99,26.47,9.48,312.87,0.56,51.58,2.9,1045.04,11,2000,928.246,1700,8.8,6300,620,960,430,0.0025,-12.8822490485558,-93.0944363797847,NA,NA,NA,NA,9.96355600866173,NA,NA,NA,NA,NA,NA,96
"93",2023-03-13,"DC1",5.87,26.13,8.6,359.59,0.55,29.51,2.63,1255.97,NA,NA,944.309,NA,NA,NA,NA,NA,NA,NA,-12.9260111284251,-93.0729494785329,1.76195054036025,1909.22588579487,2.50167729407586,1.76175680621926,10.3351395488679,5.87,0.264276021878858,1.76193336613884,1.47054301756803,2.50167729407587,2023-03-13,97
"94",2023-04-13,"DC1",5.67,29.84,12.7,466.96,0.76,114.85,2.68,1096.03,NA,NA,1004.86999999999,NA,NA,NA,NA,NA,NA,NA,-13.379320171523,-96.493700432529,2.61247493707766,2823.00150119749,NA,2.61218782778144,10.540860939655,5.67,0.194166443713431,2.61244947255867,2.32259496484173,NA,2023-04-13,98
"95",2023-04-19,"DC1",5.3,34.46,19.5,830.4,1.33,241.92,7.92,945.144,NA,NA,1053.58,NA,NA,NA,NA,NA,NA,NA,-13.6368489941252,-98.4756075702565,3.71080644197446,3984.61394813188,NA,3.71039909026314,10.6191843827451,5.3,0.0349092476393637,3.71077027171315,3.52388373206137,NA,2023-04-19,99
"96",2023-04-24,"DC1",5.18,32.18,17.7,1046,1.48,108.35,8.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.6938577890702,-106.525314118394,1.56664493815107,1697.59536448507,NA,1.56647267871224,11.0255481941676,5.18,0.264276021878858,1.56662966762762,1.50561746554327,NA,2023-04-24,100
"97",2023-04-28,"DC1",5.01,32.8,19.9,1241,1.75,141.68,15.78,524.456,NA,NA,597.839,NA,NA,NA,NA,NA,NA,NA,-14.8677977651735,-107.721802393828,1.66744782961387,1803.9607837465,NA,1.66726453891693,11.22057972756,5.01,0.224180801653715,1.66743157653664,1.62297555673393,NA,2023-04-28,101
"98",2023-05-03,"DC1",5.12,30.15,15.9,1084,1.5,99.75,10.32,643.363,NA,NA,661.224,NA,NA,NA,NA,NA,NA,NA,-14.7607215783334,-107.190336410481,1.18862250921881,1330.12988015811,NA,1.14609671225087,10.8954362161862,5.12,2.32820451557577,1.18862250921881,1.14572000052386,NA,2023-05-03,102
"99",2023-05-08,"DC1",5.31,24.049999,13.2,731.56,0.98,60.08,6.94,650.104,NA,NA,600.550999999999,NA,NA,NA,NA,NA,NA,NA,-14.6623686923493,-107.065531085618,0.942927047224976,1198.78349316125,NA,0.942820273667516,10.2334184531764,5.31,4.43222822949783,0.942917856253088,0.888424043793869,NA,2023-05-08,103
"100",2023-05-11,"DC1",5.39,26.299999,14.9,682.51,0.93,18.93,8.35,759.996,NA,NA,655.322,NA,NA,NA,NA,NA,NA,NA,-14.2079448014889,-103.361684879607,1.01222903510565,1839.37121895102,NA,1.01210638613468,10.3018735323042,5.39,14.819984933597,1.01221916862804,0.925925581133265,NA,2023-05-11,104
"101",2023-05-15,"DC1",5.52,25.24,16.5,403.06,0.7,14.77,6.88,818.562,NA,NA,650.635,NA,NA,NA,NA,NA,NA,NA,-13.8925497359217,-100.688747334118,1.06893066155348,1959.91068323283,NA,1.06880092388137,10.4516505532556,5.52,15.1033204873273,1.06892024238936,0.948998127365452,NA,2023-05-15,105
"102",2023-05-24,"DC1",5.66,22.84,18.3,49.37,0.41,15.64,5.04,773.537999999999,NA,NA,536.864,NA,NA,NA,NA,NA,NA,NA,-13.5214920019091,-98.277331447878,1.24743578185219,2177.31973846057,3.24370022028481,1.2472857766171,9.89460456739479,5.66,13.5633386555163,1.24742362274907,1.06682849557808,3.24370022028481,2023-05-24,106
"103",2023-06-08,"DC1",5.75,21.35,15.9,8.11,0.31,12.97,3.29,753.228,NA,NA,474.294,NA,NA,NA,NA,NA,NA,NA,-13.126748729039,-95.9708800665937,1.46794210692707,2448.45344838284,6.40259782043146,1.46776709893775,9.04310976571833,5.75,12.1746168238602,1.46792779848755,1.22078396232597,6.40259782043146,2023-06-08,107
"104",2023-07-04,"DC1",5.62,22.450001,20.8,6.68,0.39,10.01,2.82,664.515,NA,NA,409.056,NA,NA,NA,NA,NA,NA,NA,-13.1434904924197,-95.4888328514358,1.81445204633046,3290.35374562265,NA,1.81423227922182,9.6590910879218,5.62,14.7551820635446,1.81443436036229,1.56684333084932,NA,2023-07-04,108
"105",2023-08-02,"DC1",5.83,22.77,15.9,5.83,0.32,8.7,2.59,604.511,NA,NA,717.244,NA,NA,NA,NA,NA,NA,NA,-12.8338658113626,-92.8877271288288,2.0727594557039,3730.67622212963,NA,2.07250875635815,9.783199362072,5.83,14.5194038128839,2.07273925194164,1.65148942900082,NA,2023-08-02,109
"106",2023-08-30,"DC1",5.43,26.52,28.1,41.92,0.53,11.73,1.92,650.689,NA,NA,551.759,NA,NA,NA,NA,NA,NA,NA,-12.3909121037679,-88.866589977941,1.8648353148168,2713.94756930675,4.0069238015283,1.70449854039502,10.2607068522022,5.43,13.0129358752559,1.8648353148168,1.69743366521713,4.0069238015283,2023-08-30,110
"107",2023-09-14,"DC1",5.77,24.48,19.3,36.63,0.42,13.66,1.77,667.842,NA,NA,720.008,NA,NA,NA,NA,NA,NA,NA,-12.6431557005558,-90.9851642849866,1.8984359511198,2259.41164253785,6.27539389022422,1.59478850103325,10.1600813194598,5.77,11.506467937628,1.8984359511198,1.57021773613156,6.27539389022421,2023-09-14,111
"108",2023-09-27,"DC1",5.74,25.780001,18.8,36.31,0.38,10.67,1.41,771.454,NA,NA,760.106,NA,NA,NA,NA,NA,NA,NA,-12.5820875787733,-90.2934865594196,1.91525493779327,2969.4398707896,4.62174279752999,1.91502975569651,10.3632140707668,5.74,9.99999999999999,1.91523626927131,1.61108241433122,4.62174279753,2023-09-27,112
"109",2023-10-10,"DC1",5.81,25.84,16,101.92,0.39,12.87,1.38,905.104,NA,NA,780.766999999999,NA,NA,NA,NA,NA,NA,NA,-12.4353317718841,-90.0091506756509,1.69684867295719,2059.85282377455,2.96809170483577,1.69665817574989,9.4735034994219,5.81,3.2,1.69683213330177,1.42888954734854,2.96809170483578,2023-10-10,113
"110",2023-10-25,"DC1",5.84,24.129999,13.8,164.48,0.41,18.72,1.3,971.981,NA,NA,743.688,NA,NA,NA,NA,NA,NA,NA,-12.4931485368778,-90.2765421466825,1.70104879343481,1875.16252742839,1.4416445423488,1.70086117369912,9.6686461483399,5.84,0.7,1.70103221283965,1.43269076586969,1.44164454234881,2023-10-25,114
"111",2023-11-15,"DC1",5.76,26.67,11.1,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.802420615565,-92.3233245091674,3.24879318943661,3478.93402954,NA,3.24843673134127,10.0960404153526,5.76,-0.0343357287302905,3.24876152254683,2.81892004441108,NA,2023-11-15,115
"112",2019-04-21,"DC2",4.52,55.52,35.1933333333333,83.35,0.757466666666667,9.37,NA,3863.91,49.9943571182198,2522.50426014658,792.299,2337.26210217503,10.0895045855053,5401.63373419391,1159.55583666457,472.039432300032,545.486529654148,0.0084893473010543,-14.5292528230846,-106.029179649938,2.24601620957709,2582.43757450284,1.04110664420301,2.22513850555631,10.2048429347388,4.52,0.125010305099995,2.24601620957709,2.22621555828407,1.04110664420301,2019-04-21,116
"113",2019-04-23,"DC2",4.54,41.7,20.14,116.33,0.5824,13.9,NA,1425.76,45.8452686237591,1240.369770341,663.756,1687.65989332123,20.8006421327861,3184.27231737942,584.143694265133,912.50436925865,347.12513429857,0.00540252780543943,-15.0184093368962,-110.542041202865,1.38704747386067,1490.41349983137,NA,1.37420214912066,9.60523349230461,4.54,0.28435633893028,1.3870339539236,1.37418134338088,NA,2019-04-23,117
"114",2019-04-25,"DC2",4.56,38.14,29.0533333333333,58.12,0.6349,11.94,NA,1838.75,33.9628923260522,1591.71726334051,609.107,2534.18717388747,16.898491379447,3299.5349385221,791.217784065003,579.566936406463,498.948865270037,0.00840965533613289,-15.0122866227475,-110.306138092662,1.3183231044491,1396.68070950728,NA,1.30567776231845,9.792154889318,4.56,-0.0639327329869571,1.31831025438756,1.30565767353346,NA,2019-04-25,118
"115",2019-04-29,"DC2",4.58,43.67,30.5666666666667,12.65,0.5765,8.1,NA,2680.47,37.5621567686502,2391.7962271517,746.704,3403.69900978087,19.7173350385119,4788.26325030613,1110.28650672445,380.122336598723,558.013234823544,0.0165423431378236,-14.2845728395476,-104.486863219601,1.4584693981693,1683.93225229203,NA,1.4428807978332,9.7897194967798,4.58,2.1648855777292,1.45845518206289,1.44285817923724,NA,2019-04-29,119
"116",2019-05-08,"DC2",4.58,44.11,23.59,14.09,0.427433333333333,7.44,NA,2592.5,30.9461151604567,2565.92837881326,777.614,3499.17648398883,21.0493774634967,5164.89637232553,1108.63495608213,402.696958280224,600.179918954556,0.0153929577652284,-13.8693236833417,-101.518617230327,1.47198503019315,1686.66178899104,NA,1.45633790263066,9.4359722364066,4.58,1.96581347225646,1.47197068234612,1.45631507457996,NA,2019-05-08,120
"117",2019-05-13,"DC2",4.58,45.78,34.3,7.07,0.622433333333333,6.85,NA,1384.21,28.4139269692287,2440.70935335492,500.314999999999,3612.64451606289,13.5317267440948,4915.39304497524,1080.40683112428,242.712315853968,605.675897635102,0.0124336180073989,-13.6571942698813,-100.008179565484,1.5918668478887,1887.5987201949,NA,1.57452448147285,9.2493745935664,4.58,2.86736252796066,1.5918513315203,1.57449979701076,NA,2019-05-13,121
"118",2019-05-23,"DC2",4.65,45.64,29.1933333333333,6.05,0.5634,5.01,NA,2662.65,21.9866928053043,2833.89588801271,849.447,3658.69967160229,16.9523470665756,5497.51905783047,1087.01858214025,152.635616080648,531.318196011884,0.00906681411455899,-13.3681489357318,-97.343771182351,2.11478410969903,2714.67012021222,NA,2.08620909057565,9.60142030350339,4.65,5.05775661197105,2.1147634963108,2.08617429370279,NA,2019-05-23,122
"119",2019-06-05,"DC2",4.59,47.38,32.5133333333333,4.76,0.555,3.38,NA,2840.22,20.4969443568683,2623.34324565931,788.411,3751.59153086976,31.5311060963713,5800.83534153814,1094.4104217324,135.421807211533,630.522989916392,0.00823662159811146,-13.2337663246379,-95.8764712968407,1.98862861507819,2834.65505465691,NA,1.96346012686321,9.99365930026249,4.59,7.9416767208166,1.98860923136261,1.96342926638366,NA,2019-06-05,123
"120",2019-11-20,"DC2",4.46,56,27.5633333333333,7.56,0.593766666666667,18.77,NA,1524.56,44.9014480596224,2633.4164267812,708.484,3748.80817213089,43.013575305716,5376.8518985205,1217.06144881919,422.154860220211,567.98891455137,0.00598797205032883,-13.2354128236066,-95.804037010784,1.27263738091544,1465.00201025274,NA,1.26230829969176,10.0792655780688,4.46,3,1.27263738091544,1.2620236975647,NA,2019-11-20,124
"121",2020-02-11,"DC2",4.6,54.01,32.0566666666667,6.7,0.619366666666667,6.62,2.19,3672.34,24.4900528376292,2397.92310218979,979.244,3396.99599012439,34.8669465894932,5510.9555932386,878.762238100609,289.395148167781,631.922362309468,0.0068559815445111,-13.1859906661303,-95.8908572911114,2.28326250768631,2452.01715732121,NA,2.25903148462174,9.59706803793101,4.6,0.304458521792348,2.28324025209233,2.2589954956049,NA,2020-02-11,125
"122",2020-04-16,"DC2",4.75,40,24.3733333333333,5.03,0.439166666666667,3.8,1.16,2590.16,9.64723943169531,2211.62716198929,857.765,2408.33069650345,23.3374033874041,5996.03233338993,796.390552243854,245.553366472952,503.810119225393,0.00472708683705679,-13.3074695311845,-97.0023476790686,2.00853992890067,2168.97393516113,NA,1.97841123989889,9.4574085704074,4.75,0.557599692718925,2.00852035110398,1.97837473762417,NA,2020-04-16,126
